# CSV-File created with merge-csv.com
# -----------------------------------------------------------

UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Vivi .Ar,@dianavivi2,2021-03-23T07:14:49.000Z,"Vivi .Ar
@dianavivi2
·
23 Mar 2021","Ikut seneng juga dong, ternyata anak didik pas masih jaman magang dulu banyak yg ketrima di kampus favoritnya. Sebenernya yg lebih membahagiakan adalah ketika selalu diingat oleh mereka :))
Chukkae 
1",🥳,,,1,['https://pbs.twimg.com/media/ExJYonaUcAATfPi?format=jpg&name=small'],https://twitter.com/dianavivi2/status/1374258313735512066
Hutri Waranggono,@pangestuhutri,2021-03-23T12:11:03.000Z,"Hutri Waranggono
@pangestuhutri
·
23 Mar 2021","Magang day 2
Kita tunggu seberapa kuat doski
edo plester 03
@edowicaksono_
 · 23 Mar 2021
Koo dadi ringkih to au saiki, kakean po yoo
2
1",,2,,1,['https://pbs.twimg.com/profile_images/1516686608535535622/A3et8ZKL_mini.jpg'],https://twitter.com/pangestuhutri/status/1374332865928826882
fuurreell,@fuurreell,2021-03-23T09:55:45.000Z,"fuurreell
@fuurreell
·
23 Mar 2021","Aneh gasih gw merasa magang kalo gaada kerjaan merasa bersalah gitu... Tapi gue udah tanya terus ke atasan gue ada yg bisa dikerjain apa engga...
2",🐼 🐻,,,2,[],https://twitter.com/fuurreell/status/1374298815168090112
iib,@iibabdulrokib,2021-03-23T17:54:56.000Z,"iib
@iibabdulrokib
·
24 Mar 2021","Membalas 
@hrdbacot
Setelah kelar magang pertengahan Februari 2020 agak was2 belum dapet kerja, untungnya pas akhir feb ada panggilan interview dan proses rekruitment lanjut sampe akhir Maret. Pas offering ditanyain mau mulai kerja kapan, terus gw pilih awal April aja biar ga kelamaan nganggur.",,,,,[],https://twitter.com/iibabdulrokib/status/1374419404289572874
ussadyh,@ussadyahh,2021-03-24T11:17:32.000Z,"ussadyh
@ussadyahh
·
24 Mar 2021","Jngan bikin masalah dongg sma anak semester tua kita lgi susah payah di ribetin soal Tugas Akhir&Magang 
5",🙃 🙃,,,5,[],https://twitter.com/ussadyahh/status/1374681785825513480
tatangdablek,@vbstar21,2021-03-24T02:21:29.000Z,"tatangdablek
@vbstar21
·
24 Mar 2021","Tau"" dah mau magang aja, huft..",,,,,[],https://twitter.com/vbstar21/status/1374546883813675009
Iron Man,@Rifai_omen,2021-03-24T06:44:11.000Z,"Iron Man
@Rifai_omen
·
24 Mar 2021","Membalas 
@txtdaricijeruk
Arek magang ah kadinya sugan we laku kue balokna hanet hanet
1",,1,,,['https://pbs.twimg.com/media/ExObO51VoAMbUcp?format=jpg&name=900x900'],https://twitter.com/Rifai_omen/status/1374612995813171205
WONG AYU,@ohwongayu,2021-03-24T14:02:31.000Z,"WONG AYU
@ohwongayu
·
24 Mar 2021","Welcome RSUD SALATIGA......
Semoga magang disana sehat-sehat pulang sehat juga. Aaminnn
2
2",,2,,2,[],https://twitter.com/ohwongayu/status/1374723302728421381
sadtrio.,@makarakumerah,2021-03-24T13:12:25.000Z,"sadtrio.
@makarakumerah
·
24 Mar 2021","Membalas 
@twenivision
Tandanya lu mesti magang min wkwkwk
1",,1,,,[],https://twitter.com/makarakumerah/status/1374710694298324995
ShellyaAisyah,@shellya_KC,2021-03-24T14:55:59.000Z,"ShellyaAisyah
@shellya_KC
·
24 Mar 2021","Membalas 
@bingbinggrae
 dan 
@binggraee
Gils wkwkwk ngakak. Bisa nih jd kumpulan cerpen anak magang
1",,1,,,[],https://twitter.com/shellya_KC/status/1374736757493657601
Hutri Waranggono,@pangestuhutri,2021-03-24T06:35:54.000Z,"Hutri Waranggono
@pangestuhutri
·
24 Mar 2021","Magang day 3
edo plester 03
@edowicaksono_
 · 24 Mar 2021
Dadi kuli nek iki asu",,,,,['https://pbs.twimg.com/profile_images/1516686608535535622/A3et8ZKL_mini.jpg'],https://twitter.com/pangestuhutri/status/1374610909574832129
Fahmi,@fahmiloebis,2021-03-24T08:13:18.000Z,"Fahmi
@fahmiloebis
·
24 Mar 2021","Magang ku ngene lur. Piye magang mu ??
1",,1,,,['https://pbs.twimg.com/media/ExOvk-HVcAE_o9j?format=jpg&name=small'],https://twitter.com/fahmiloebis/status/1374635420915433473
by.u,@kopisusuhoney,2021-03-25T09:01:06.000Z,"by.u
@kopisusuhoney
·
25 Mar 2021","april - juni pengen magang mandiri, sembari nyelesein tugas akhir sama nunggu sidang + wisuda 
1
5",😐,1,,5,[],https://twitter.com/kopisusuhoney/status/1375009837784788992
UBSI - Bekasi Cut Mutiah,@ubsibekasi,2021-03-25T03:11:09.000Z,"UBSI - Bekasi Cut Mutiah
@ubsibekasi
·
25 Mar 2021","perusahaan/organisasi sesuai pada porsinya.
Pasti dong semua perusahaan membutuhkan fungsi manajemen mulai dari sifat profit sampai non-profit.
Manajemen tidak hanya mempelajari teori terdapat juga praktik terutama pada program magang yang akan melatih https://instagram.com/p/CM0233SLZ9o/?igshid=ipgai7hov3ag…",,,,,['https://pbs.twimg.com/media/ExS0DVJWYAghBNp?format=jpg&name=small'],https://twitter.com/ubsibekasi/status/1374921770101219330
นิมาตุล อูลา,@Nnmmaah,2021-03-25T03:21:36.000Z,"นิมาตุล อูลา
@Nnmmaah
·
25 Mar 2021","Semua itu butuh proses ya.
 Waktu itu belajar bahasa jepang senseinya anak magang dr jepang.  
Now lagi jalanin les level shokyuu 2 dibayarkan kantor. 
 Next?
นิมาตุล อูลา
@Nnmmaah
 · 25 Okt 2019
The Hiragana Have done. 
I must Memorize of all 46 hiragana characters. Next katakana",,,,,"['https://pbs.twimg.com/profile_images/1453258784755884034/bKYBYnFz_mini.jpg', 'https://pbs.twimg.com/media/EHt0msGUwAAl70P?format=jpg&name=small']",https://twitter.com/Nnmmaah/status/1374924400969981955
halusinasi,@jadibubur,2021-03-25T02:46:28.000Z,"halusinasi
@jadibubur
·
25 Mar 2021","imk berguna di magang T_Tb
1",,1,,,[],https://twitter.com/jadibubur/status/1374915556613058562
Asli +62,@RifqiMu_Sti,2021-03-26T02:48:20.000Z,"Asli +62
@RifqiMu_Sti
·
26 Mar 2021","Libur semester ganjil = magang
Masuk semester genap = liburan
Indahnya dunia ku 
0:30
14 tayangan",😂 😂,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1375278322498695168/pu/img/hl4C1NOw3QVsWAu0.jpg'],https://twitter.com/RifqiMu_Sti/status/1375278416203710464
Panji Pramana,@peaaenjeii,2021-03-26T10:25:51.000Z,"Panji Pramana
@peaaenjeii
·
26 Mar 2021","magang diperusahaan bagus dengan jobdesk bagus tapi ga digaji, atau magang diperusahaan yg bisa dibilang lumayan dengan jobdesk biasa aja tapi digaji ... pilih mana ?
21
1
38",,21,1,38,[],https://twitter.com/peaaenjeii/status/1375393552889376779
GBS BEKASI,@stiegicibekasi,2021-03-26T03:41:08.000Z,"GBS BEKASI
@stiegicibekasi
·
26 Mar 2021","Manajamen tidak hanya mempelajari teori terdapat juga praktik terutama pada program magang yang akan melatih sobat GICI. Kamu ingin mendapatkan kesempatan karir yang luas sebagai Sarjana lulusan Manajemen? Yuk Bergabung di Fakultas Ekonomi STIE GICI BUSINESS SCHOOL BEKASI
3",,,,3,['https://pbs.twimg.com/media/ExYEg3rU8AUVFdg?format=jpg&name=small'],https://twitter.com/stiegicibekasi/status/1375291702261411846
Tyase~,@Tyaswidiastt,2021-03-26T06:33:30.000Z,"Tyase~
@Tyaswidiastt
·
26 Mar 2021","Magang, bukan malah ngegantiin pekerjaan kalian ",💣 💣 💣,,,,[],https://twitter.com/Tyaswidiastt/status/1375335079979802625
Tyase~,@Tyaswidiastt,2021-03-26T06:36:31.000Z,"Tyase~
@Tyaswidiastt
·
26 Mar 2021","A ojol: teteh kerja disana?
Aku: gak a, lagi magang
A ojol: perawat?
Aku: bukan a, apoteker
A ojol: apoteker teh apa?
Aku: farmasi a
A ojol: apateh?
Aku: yg bagian obat2an a
A ojol: ooohhh iyaaa2
Aku: :((((",,,,,[],https://twitter.com/Tyaswidiastt/status/1375335840281321477
Fauzia Yudanti,@ziafy,2021-03-26T22:51:38.000Z,"Fauzia Yudanti
@ziafy
·
27 Mar 2021","Inget bgt hari ke-2 magang apip tbtb nitip cottonbud. Ternyata abis dipanggilin asisten lapang tapi dia ga dgr2 makanya sama kang sahri diblgin ""mbak bsk korek kuping dulu ya"" wkwkwkwk baru 2 hariiii loh itu tp asisten udh gemes sama camennya mereka",😂,,,,[],https://twitter.com/ziafy/status/1375581236618403841
Widya Putra R,@Rabmawan,2021-03-26T05:40:44.000Z,"Widya Putra R
@Rabmawan
·
26 Mar 2021","Membalas 
@alhamdulilahvet
Kwwkwk orang magang x yg ngerjain",,,,,[],https://twitter.com/Rabmawan/status/1375321801253814275
Zak.,@ZakRai_17,2021-03-26T12:43:13.000Z,"Zak.
@ZakRai_17
·
26 Mar 2021","Membalas 
@nadippps
Lah pantes di madrid ga maen, lagi magang ternyata si gareth bale",,,,,[],https://twitter.com/ZakRai_17/status/1375428121822830593
kabil,@calonmantumamaa,2021-03-26T10:29:58.000Z,"kabil
@calonmantumamaa
·
26 Mar 2021","Taran deh nanggung semester depan KKN, terus magang:(",,,,,[],https://twitter.com/calonmantumamaa/status/1375394591948500993
Otewe,@otwduls,2021-03-27T19:30:29.000Z,"Otewe
@otwduls
·
28 Mar 2021","18 awal: Skripsi hancur lebur ulang
18 akhir: Lulus & magang di kuningan
19 awal: masih sama trus dpt fullltime
19 tengah: handle event di ICE
19 akhir: kantor baru, jalan2 sendiri, dinas keluar kota
Looking back, it was one hell of a ride.
Widas
@WidasSatyo
 · 27 Mar 2021
Taun lalu skripsi Anda berantakan - taun ini Anda udah kerja. It's a progress. 
Taun lalu Anda patah hati - taun ini Anda inget caranya happy lagi. It's a progress. 
Sepele buat orang lain, tp berarti buat yg menjalani suka dukanya. Setiap progress-mu itu proses pendewasaanmu.
2",✨ ✨,,,2,['https://pbs.twimg.com/profile_images/1527512683721129984/y4G1l9Ej_mini.jpg'],https://twitter.com/otwduls/status/1375893002992807937
Lurah Korea Utara,@SotomiBogorr,2021-03-27T05:24:24.000Z,"Lurah Korea Utara
@SotomiBogorr
·
27 Mar 2021","Membalas 
@deantsh
Soalnya aku blm lulus kuliah
Jadi gabisa pindah ke Jogja 
Tapi mau magang sih
Bisa cari magang disana 
1",😃,1,,,[],https://twitter.com/SotomiBogorr/status/1375680079762616320
ge,@pluemonwan,2021-03-28T14:40:06.000Z,"ge
@pluemonwan
·
28 Mar 2021","menjadi anak magang memang sangat melelahkan
1",,1,,,[],https://twitter.com/pluemonwan/status/1376182313575321602
Mery,@nasiliwetkleco,2021-03-28T15:33:14.000Z,"Mery
@nasiliwetkleco
·
28 Mar 2021","Perasaan dulu daftar magang di bumn, daftar volunteer di eo besar kek mudah ajaa. Padahal pengalaman b aja. Kok sekarang kek susah bgt buat dapat kegiatan baru
1",😥,,,1,[],https://twitter.com/nasiliwetkleco/status/1376195685112967172
Mery,@nasiliwetkleco,2021-03-28T15:32:00.000Z,"Mery
@nasiliwetkleco
·
28 Mar 2021","Apa mungkin semester ini aku memang harus mengerti diri sendiri dulu? Daftar kerja, magang, volunteer yg udah sejurusan, sepengalaman. Tapi kok belum rezeki yaa.
1",,,,1,[],https://twitter.com/nasiliwetkleco/status/1376195373518053383
Rakriyan Wishal,@RakriyanWishal,2021-03-28T14:44:16.000Z,"Rakriyan Wishal
@RakriyanWishal
·
28 Mar 2021","Dari trailer ama key visual next mha movie, timelinenya kayaknya pas bakugou, deku, ama todoroki magang di kantor endeavor deh ",🤔,,,,[],https://twitter.com/RakriyanWishal/status/1376183363711602691
Bima,@Bima13_,2021-03-28T11:54:56.000Z,"Bima
@Bima13_
·
28 Mar 2021","Membalas 
@albertus_surya
Makanya kalo magang cari yang dibayar mas hehe",💣,,,,[],https://twitter.com/Bima13_/status/1376140749557747713
୧⍤⃝منچ,@omcyaovi,2021-03-28T09:36:01.000Z,"୧⍤⃝منچ
@omcyaovi
·
28 Mar 2021","Membalas 
@nrhmhw
Lagi magang gak usah sok minta diajak.",🐧,,,,[],https://twitter.com/omcyaovi/status/1376105790226845696
Namiy,@mialificent,2021-03-28T05:02:55.000Z,"Namiy
@mialificent
·
28 Mar 2021","Membalas 
@worksfess
magang 2x sama ada freelance biar cv nya banyak pengalaman",✨,,,,[],https://twitter.com/mialificent/status/1376037059257720835
.,@mydiaryyy18,2021-03-28T03:02:10.000Z,".
@mydiaryyy18
·
28 Mar 2021","Membalas 
@mydiaryyy18
 dan 
@collegemenfess
Udah mulai mo gila mikirin perjudulan skripsi, magang, kkn. Udah kek ah anjrottt, waktu cepet banget.",,,,,[],https://twitter.com/mydiaryyy18/status/1376006672317964288
Cak Kamidi,@cc_alhaque,2021-03-29T07:17:27.000Z,"Cak Kamidi
@cc_alhaque
·
29 Mar 2021","Lugu bgt ya anak magang kalo lagi nunggu mati gaya gitu ngakak
1",,1,,,[],https://twitter.com/cc_alhaque/status/1376433303075516419
Mang Indra,@indraelha,2021-03-29T02:20:51.000Z,"Mang Indra
@indraelha
·
29 Mar 2021","Sedih juga liat berita accident pertamina di balongan semalem. Nambah sedih lg krn ngerasain gimana perasaannya doi yg dulu pernah magang disana.
._.
1",,1,,,[],https://twitter.com/indraelha/status/1376358665351884801
Iky Adrilianto,@Adrilianto,2021-03-29T20:58:41.000Z,"Iky Adrilianto
@Adrilianto
·
30 Mar 2021","Membalas 
@Adrilianto
 dan 
@collegemenfess
Sepengalaman aku nyari kerja. Baik itu riwayat organisasi, pekerjaan atau magang yang relevan sama pekerjaan yg dilamar itu ngaruh banget. Bahkan beberapa  perusahaan² besar malah mewajibkan adanya pengalaman organisasi",,,,,[],https://twitter.com/Adrilianto/status/1376639974011887616
kuaciii,@sunflowerquen,2021-03-29T15:18:16.000Z,"kuaciii
@sunflowerquen
·
29 Mar 2021","Membalas 
@collegemenfess
Magang,kerja parttime,ikut volunteer,atau ikut kursus yg ngembangin skill kamu juga bisa dimasukin cv nder,ga melulu tentang organisasi. Semngaaat!!!",🌻,,,,[],https://twitter.com/sunflowerquen/status/1376554304815779842
Balai Pelatihan Pertanian Jambi,@BPP_Jambi,2021-03-30T12:15:20.000Z,"Balai Pelatihan Pertanian Jambi
@BPP_Jambi
·
30 Mar 2021","Pembukaan Pelatihan Magang Pemuda Tani di Bapeltan Jambi pada hari Selasa, 30 Maret 2021 diikuti oleh 30 peserta yang berasal dari 6 Provinsi Wilayah Binaan Bapeltan Jambi. Semoga selama 75 hari berlatih di Bapeltan Jambi bisa meluluskan seluruh peserta untuk magang di Jepang.
1
2",,1,,2,"['https://pbs.twimg.com/media/ExugjZlU4AIg7cX?format=jpg&name=small', 'https://pbs.twimg.com/media/ExugjzIU8AYyzFG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ExugkKJVIAM09rU?format=jpg&name=360x360']",https://twitter.com/BPP_Jambi/status/1376870657003151365
.,@bihunkuahhh,2021-03-30T15:45:43.000Z,".
@bihunkuahhh
·
30 Mar 2021",Selalu libur pas anak magang pada lastday,,,,,[],https://twitter.com/bihunkuahhh/status/1376923603967434752
Windah Tsu,@WindahTsu,2021-03-30T11:59:24.000Z,"Windah Tsu
@WindahTsu
·
30 Mar 2021","Nah untuk kamu mahasiswa yang aktif dan berminat mengikuti program pemerintah fasilitas magang ini, hayuk cuss daftar.
1",,1,,,['https://pbs.twimg.com/media/Exuc69PVgAcg-Kf?format=jpg&name=small'],https://twitter.com/WindahTsu/status/1376866650096476162
Boluuuu,@DonaAFR,2021-03-30T14:15:14.000Z,"Boluuuu
@DonaAFR
·
30 Mar 2021",Kangen atmosfir tempat magang . Kok kangen banget.,😢,,,,[],https://twitter.com/DonaAFR/status/1376900830146691073
akuaja,@Henritiwww,2021-03-30T10:18:26.000Z,"akuaja
@Henritiwww
·
30 Mar 2021","Gemes banget pas magang dimintain nomer whatsapp sama anak kelas 4 
1",😭,1,,,[],https://twitter.com/Henritiwww/status/1376841240109412355
Windah Tsu,@WindahTsu,2021-03-30T11:45:21.000Z,"Windah Tsu
@WindahTsu
·
30 Mar 2021","Diharapkan nantinya akan timbul tenaga kerja yang bersertifikat dan memiliki skill khusus yang sesuai dengan minat dan bakat mereka lewat jalur pendidikan D4. Gak cuma belajar, mereka juga akan magang
1
2",,1,,2,[],https://twitter.com/WindahTsu/status/1376863112968593408
Helen Clara,@hcmsayss,2021-03-30T09:41:41.000Z,"Helen Clara
@hcmsayss
·
30 Mar 2021","Membalas 
@dwikimic
Magang?",,,,,[],https://twitter.com/hcmsayss/status/1376831989072863238
teletubies,@adit_chan,2021-03-30T04:21:21.000Z,"teletubies
@adit_chan
·
30 Mar 2021","Membalas 
@yusufabdnms
semangatt magang nyaa
1",🔲 🌈 ❤,1,,,[],https://twitter.com/adit_chan/status/1376751376932368384
keJUkorNED,@Junoari,2021-03-30T09:19:50.000Z,"keJUkorNED
@Junoari
·
30 Mar 2021","Membalas 
@aliyasaya
Mahasiswi magang ya dek? 
1",🤭,1,,,[],https://twitter.com/Junoari/status/1376826491980247043
naa,@naamatchalatte,2021-03-30T09:41:18.000Z,"naa
@naamatchalatte
·
30 Mar 2021","Membalas 
@dobieTheDelight
Yaampun dulu kuliah magang di bontang, pengen bgt main ke berau tp jauhhh bgt",😭,,,,[],https://twitter.com/naamatchalatte/status/1376831893019058180
veven,@onlyven99,2021-03-31T05:19:44.000Z,"veven
@onlyven99
·
31 Mar 2021","Gak kerasa udah mau beres magang, semangat ya! Sedikit lagi, yuk bisa yuk
1
15",❤,1,,15,['https://pbs.twimg.com/media/ExyLCCRU8AQB6tc?format=jpg&name=small'],https://twitter.com/onlyven99/status/1377128456643772422
kpu_banjarnegara,@KpuBanjarnegara,2021-03-31T06:46:02.000Z,"kpu_banjarnegara
@KpuBanjarnegara
·
31 Mar 2021","Mengakhiri kegiatan dibulan ini Divisi Sosdiklih, M Syarif Sapto W, memberikan kelas pemilu untuk para mahasiswa magang di ruangan PPID KPU Kabupaten Banjarnegara. Rabu (31/3/2021)
@KPU_Jateng
 @KPU_ID
7",,,,7,"['https://pbs.twimg.com/media/ExyexHwUYAgbVSk?format=jpg&name=small', 'https://pbs.twimg.com/media/ExyexyOU8AEfn-D?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ExyeyVuVEAA5Egw?format=jpg&name=360x360']",https://twitter.com/KpuBanjarnegara/status/1377150176654094338
Rvfiy - Abdurrofi Agung,@Rvfiy,2021-03-31T06:55:22.000Z,"Rvfiy - Abdurrofi Agung
@Rvfiy
·
31 Mar 2021","Dulu di jemput setelah selesai magang,
Sekarang kebagian untuk menjemput siswa selesai magang ",✨,,,,['https://pbs.twimg.com/media/Exyg67CVIAImJZn?format=jpg&name=small'],https://twitter.com/Rvfiy/status/1377152523899838465
KPID DIY,@KPIDJogja,2021-03-31T02:32:35.000Z,"KPID DIY
@KPIDJogja
·
31 Mar 2021","Teman-teman mahasiswa
Jika ada pertanyaan Perihal magang bisa melalui twitter, Facebook dan WhatsApp terlebih dahulu ya...
Jangan melalui Instagram karena, IG kpidjogja belum bisa di akses kembali.
Teman-teman yang lain di kasih tau ya.., supaya pertanyaan bisa kami jawab
 
3
2",😊 😊 😊,,3,2,[],https://twitter.com/KPIDJogja/status/1377086392115728384
Indung,@Diaindahh_,2021-03-31T05:04:37.000Z,"Indung
@Diaindahh_
·
31 Mar 2021","Ya magang ya skripsi
1",,,,1,[],https://twitter.com/Diaindahh_/status/1377124650333790208
kenapa harus saya,@bayubanyak96,2021-03-31T13:53:06.000Z,"kenapa harus saya
@bayubanyak96
·
31 Mar 2021","Membalas 
@KediriFess
Dapet lah lek pas magang Karo dodolan ampok goreng",,,,,[],https://twitter.com/bayubanyak96/status/1377257651323596803
JURUG SOLO ZOO,@jurugsolozoo,2021-03-31T07:23:46.000Z,"JURUG SOLO ZOO
@jurugsolozoo
·
31 Mar 2021","Sudah dolan jurug?
Untuk pancingan masih tutup ya 
Video by teman-teman magang UNS @nrldesy @rachmafputri  
@rachma_py
 
Terimakasih buat karyanya
Cek video lengkapnya di youtube channel Jurug Solo Zoo
instagram.com
PERUMDA TSTJ Surakarta (@jurugsolozoo) • Instagram video
1
1",😊 😊,,1,1,['https://pbs.twimg.com/card_img/1529177790989279232/0LBSh4BX?format=jpg&name=240x240'],https://twitter.com/jurugsolozoo/status/1377159669542649860
Angoner's,@DanangAMahendra,2021-03-31T13:57:19.000Z,"Angoner's
@DanangAMahendra
·
31 Mar 2021","Membalas 
@Jemimaways
 dan 
@AbanggSayur
Ya dulunya pernah ketemu di bandung. Kebetulan dari kampus ada jadwal magang nah ya udah ke sana. Wkwkwkw. Yang paling tak ingat pesennya beliau ""hidup adalah sebagaimana kamu bersungguh-sungguh dalam bercerita""
1
1",,1,,1,[],https://twitter.com/DanangAMahendra/status/1377258710196572162
by.u,@kopisusuhoney,2021-04-01T00:36:07.000Z,"by.u
@kopisusuhoney
·
1 Apr 2021","Hari terakhir magang 
2
9",😶,2,,9,['https://pbs.twimg.com/media/Ex2TtIcUcAEqm64?format=jpg&name=900x900'],https://twitter.com/kopisusuhoney/status/1377419467831971841
dai,@kukukurukkun,2021-04-01T10:35:51.000Z,"dai
@kukukurukkun
·
1 Apr 2021",info lowongan magang radio jakarta dong guys :(,,,,,[],https://twitter.com/kukukurukkun/status/1377570397307105285
dàpoer_oemoem,@OfficePublic,2021-04-01T07:33:27.000Z,"dàpoer_oemoem
@OfficePublic
·
1 Apr 2021","""Ooh kamu lulusan ***(PTN Fav), kirain lulusan ***(PTS antah berantah) kerja kok bengang-bengong terus..""
""Katanya lulusan *** ngerjain gini aj ga bisa..""
""Bimbingan magang sy lebih bagus nulisnya dek daripada proposal tesis kamu""
Ditta
@dittameliaa
 · 31 Mar 2021
1",😭 😭 😭 😭 🐳,,,1,"['https://pbs.twimg.com/profile_images/1519971482209640448/XCHLRNtt_mini.jpg', 'https://pbs.twimg.com/media/Ex0JG47UYAUB3jA?format=jpg&name=small']",https://twitter.com/OfficePublic/status/1377524495976591361
Lowongan Kerja Purwokerto,@lokerngapak,2021-04-01T10:13:41.000Z,"Lowongan Kerja Purwokerto
@lokerngapak
·
1 Apr 2021","Walk In Interview
Autumn Boutique
Posisi:
1. Karyawati
2. Pegawai Magang
Jadwal Interview bisa dilihat di instagram @autumnboutique_newid
dari tgl 4 April 2021
treatmeritefreetag,@bbysrdfx,2021-04-01T16:10:45.000Z,"treatmeritefreetag
@bbysrdfx
·
1 Apr 2021","UTS, report, magang, kkn, sempro.. 
Yowes modaro",🌟 🍒 🍀 ☘,,,,[],https://twitter.com/bbysrdfx/status/1377654679404826626
Hermawan Wijaya,@BukanUpgan,2021-04-01T06:27:13.000Z,"Hermawan Wijaya
@BukanUpgan
·
1 Apr 2021","Membalas 
@Octroubleguy
 dan 
@reyourbae_
Perlu santet online om? Ane lg magang nih
1",,1,,,[],https://twitter.com/BukanUpgan/status/1377507828894560259
Kholifatus Saadah,@ifagenthong_,2021-04-01T03:00:52.000Z,"Kholifatus Saadah
@ifagenthong_
·
1 Apr 2021","Membalas 
@harisas_
iya se trotoar situ mewah bangett, eh mbah di tempatmu skrg ada anak magang dr yupien kah?
1",❄ ⭐,1,,,[],https://twitter.com/ifagenthong_/status/1377455898340192262
